Country,PIN,Community,State,State_ID,District,District_ID,City,Lat,Lng,Loc_accuracy,District_1
IN,671121,Adkathbail,Kerala,13,Kasaragod,588,Kasaragod,12.5427,74.9819,1,Kasargod
IN,415714,Adkhaltari,Maharashtra,16,Ratnagiri,528,Dapoli,17.8476,73.0908,3,Ratnagiri
IN,585222,Adki,Karnataka,19,Kalaburagi,579,Sedam,17.1124,77.3758,4,Kalaburagi
IN,416509,Adkur,Maharashtra,16,Kolhapur,530,Chandgad,15.9249,74.1646,3,Kolhapur
IN,262903,Adlabad,Uttar Pradesh,36,Kheri,153,Nighasan,28.1225,80.6671,4,Kheri
IN,230141,Adlabad,Uttar Pradesh,36,Pratapgarh,173,Kunda,25.887,81.4043,4,Pratapgarh
IN,783392,Adlaguri,Assam,3,Bongaigaon,319,Manikpur,26.5214,90.8806,1,Bongaigaon
IN,181131,Adlehar,Jammu & Kashmir,12,Jammu,21,Jammu,32.513,74.7793,3,Jamnagar
IN,508210,Adloor,Telangana,40,Nalgonda,539,Nakrekal,17.2588,79.321,3,Nalgonda
IN,503112,Adloor,Telangana,40,Nizamabad,533,Kamareddy,18.356,78.3365,3,Nizamabad
IN,503145,Adloor,Telangana,40,Nizamabad,533,Kamareddy,17.5546,78.2049,3,Nizamabad
IN,249403,Adm Block(BHEL),Uttarakhand,39,Haridwar,68,Hardwar,29.9035,78.0797,1,Hassan
IN,491226,Admabad,Chattisgarh,37,Durg,409,Balod,21.0107,81.2822,3,Durg
IN,458553,Admalya,Madhya Pradesh,35,Mandsaur,433,Malhargarh,24.0836,75.2894,3,Mandsaur
IN,224147,Admapur,Uttar Pradesh,36,Ambedkar Nagar,178,Alapur,26.4201,82.6685,3,Ambedkar Nagar
IN,841504,Admapur,Bihar,34,Siwan,218,Siwan,26.1608,84.3895,4,Siwan
IN,574119,Admar,Karnataka,19,Udupi,569,Udupi,13.1622,74.763,3,Udupi
IN,620014,Administrative Office(BHEL),Tamil Nadu,25,Tiruchirappalli,614,Tiruchirappalli,10.7498,78.7763,1,Tiruchirappalli
IN,502032,Admn. Bldgs,Telangana,40,Medak,535,Ramachandrapuram,17.8409,78.3705,1,Medak
IN,477227,Adokhar,Madhya Pradesh,35,Bhind,420,Mehgoun,26.1375,78.4595,3,Bhind
IN,392240,Adol,Gujarat,9,Bharuch,488,Bharuch,21.8815,73.01,3,Bharuch
IN,431513,Adol,Maharashtra,16,Hingoli,512,Hingoli,19.6979,77.1217,3,Hisar
IN,443403,Adol BK,Maharashtra,16,Buldana,500,Khamgaon,20.9449,76.4253,3,Buldhana
IN,301035,Adoli,Rajasthan,24,Alwar,104,Rajgarh,27.2707,76.8662,4,Alwar
IN,416210,Adoli,Maharashtra,16,Kolhapur,530,Bhudargad,16.4697,74.1598,4,Kolhapur
IN,444510,Adoli,Maharashtra,16,Washim,502,Washim,20.0369,77.0563,4,Washim
IN,518302,Adoni Arts College,Andhra Pradesh,2,Kurnool,552,Kurnool,15.628,77.2935,3,Kurnool
IN,518301,Adoni H.O,Andhra Pradesh,2,Kurnool,552,Adoni,15.6152,77.251,1,Kurnool
IN,518301,Adoni-town,Andhra Pradesh,2,Kurnool,552,Adoni,15.6152,77.251,1,Kurnool
IN,281006,Adooki,Uttar Pradesh,36,Mathura,145,Mathura,27.4267,77.6989,3,Mathura
IN,685590,Adoormala,Kerala,13,Idukki,596,Thodupuzha,9.6906,76.9977,1,Imphal West
IN,327034,Ador,Rajasthan,24,Banswara,125,Banswara,23.4453,74.2148,3,Banswara
IN,383276,Adpodra,Gujarat,9,Sabarkantha,472,Himatnagar,23.5441,73.2291,3,Sabarkantha
IN,723121,Adra,West Bengal,28,Purulia,340,Adra,23.4967,86.6836,4,Purulia
IN,723121,Adra Market,West Bengal,28,Purulia,340,Adra,23.6244,86.8734,3,Purulia
IN,582116,Adrahalli,Karnataka,19,Gadag,561,Shirahatti,15.1215,75.577,4,Gadag
IN,713428,Adrahati,West Bengal,28,Purba Bardhaman,335,Galsi - II,26.0652,87.9058,3,Purba Bardhaman
IN,382728,Adraj Merda,Gujarat,9,Mahesana,471,Kadi,23.1307,72.377,3,Mahesana
IN,382640,Adrajmoti,Gujarat,9,Gandhinagar,473,Gandhinagar,23.3146,72.9431,1,Gandhi Nagar
IN,827013,Adrakuri,Jharkhand,38,Bokaro,355,Bokaro,23.4972,85.852,3,Bokaro
IN,110033,Adrash Nagar,Delhi,7,North West Delhi,90,Delhi,28.7192,77.1505,1,North West Delhi
IN,415604,Adre,Maharashtra,16,Ratnagiri,528,Chiplun,17.7614,73.2707,3,Ratnagiri
IN,210126,Adri,Uttar Pradesh,36,Banda,170,Banda,25.8013,80.4727,4,Banda
IN,362255,Adri,Gujarat,9,Junagadh,479,Patan-Veraval,20.9659,70.2886,4,Junagadh
IN,344702,Adrim Ka Tala,Rajasthan,24,Barmer,115,Chohtan,25.1851,71.2647,3,Barmer
IN,382220,Adroda,Gujarat,9,Ahmadabad,474,Bavla,23.0714,72.4824,3,Ahmed Nagar
IN,232110,Adsand,Uttar Pradesh,36,Varanasi,197,Varanasi,25.6318,82.5088,3,Varanasi
IN,364522,Adsang,Gujarat,9,Amreli,480,Amreli,21.447,71.7423,1,Amreli
IN,493225,Adsena,Chattisgarh,37,Raipur,410,Kharora,21.3779,81.9765,3,Raipur
IN,311402,Adsipura,Rajasthan,24,Bhilwara,122,Bhilwara,25.3569,74.3732,3,Bhilwara
IN,331403,Adsisar,Rajasthan,24,Churu,102,Sardarshahar,28.4548,74.5012,3,Churu
IN,444108,Adsul,Maharashtra,16,Akola,501,Akola,20.4384,77.0015,4,Akola
IN,444203,Adsul,Maharashtra,16,Buldana,500,Shegaon,20.5111,76.4083,4,Buldhana
IN,365430,Adtala,Gujarat,9,Amreli,480,Amreli,21.7179,71.8936,3,Amreli
IN,364765,Adtala,Gujarat,9,Bhavnagar,481,Gadhada,22.0004,71.6479,3,Bhilwara
IN,144521,Aduana,Punjab,23,Shahid Bhagat Singh Nagar,39,Balachaur,31.3098,76.0114,3,Nawanshahr
IN,560030,Adugodi,Karnataka,19,Bengaluru,583,Bangalore South,13.2257,77.575,4,Bengaluru
IN,531040,Aduguluputtu,Andhra Pradesh,2,Visakhapatnam,544,Chodavaram,18.3433,82.8957,3,Visakhapatnam
IN,333026,Aduka,Rajasthan,24,Jhunjhunu,103,Chirawa,28.0919,75.5524,4,Jhujhunu
IN,581348,Adukal,Karnataka,19,Uttara Kannada,563,Honavar,13.9936,74.9148,3,Uttara Kannada
IN,581355,Adukatta,Karnataka,19,Uttara Kannada,563,Siddapur,14.3357,74.874,3,Uttara Kannada
IN,624101,Adukkam,Tamil Nadu,25,Dindigul,612,Kodaikanal,10.2386,77.5517,4,Dindigul
IN,686580,Adukkam,Kerala,13,Kottayam,597,Meenachil,9.7034,76.8128,3,Kottayam
IN,637411,Adukkam,Tamil Nadu,25,Namakkal,609,Namakkal,11.3969,78.4663,4,Namakkal
IN,673508,Adukkath,Kerala,13,Kozhikode,591,Vadakara,11.6411,75.755,3,Kozhikode
IN,415205,Adul,Maharashtra,16,Satara,527,Patan,17.6686,74.1738,4,Satara
IN,431121,Adul Budruk,Maharashtra,16,Aurangabad,515,Paithan,19.6478,76.5642,3,Aurangabad
IN,444706,Adula Bazar,Maharashtra,16,Amravati,503,Daryapur,20.9481,77.2223,3,Amravati
IN,689692,Adumpumkulam,Kerala,13,Pathanamthitta,599,Kozhencherry,9.0863,76.8924,1,Pathanamthitta
IN,382715,Adundra,Gujarat,9,Mahesana,471,Kadi,23.6218,72.126,3,Mahesana
IN,671543,Adur,Kerala,13,Kasaragod,588,Kasaragod,12.5541,75.1919,4,Kathua
IN,581101,Adur (Haveri),Karnataka,19,Haveri,564,Hangal,14.7771,75.25,4,Haveri
IN,415705,Adur (Ratnagiri),Maharashtra,16,Ratnagiri,528,Guhagar,17.4088,73.204,4,Ratnagiri
IN,607302,Adur Agaram,Tamil Nadu,25,Cuddalore,617,Cuddalore,11.5415,78.7192,3,Cuddalore
IN,691523,Adur( Kla) H.O,Kerala,13,Pathanamthitta,599,Adur,9.0114,76.7954,1,Pathanamthitta
IN,713148,Aduria,West Bengal,28,Purba Bardhaman,335,Burdwan,24.0243,87.7017,3,Purba Bardhaman
IN,533247,Adurru,Andhra Pradesh,2,East Godavari,545,Mamidikuduru,16.741,81.0201,1,East Godavari
IN,524342,Adurupalli,Andhra Pradesh,2,S.P.S. Nellore,550,Kaluvoya,14.3863,79.5648,3,Nellore
IN,523169,Adusumalli,Andhra Pradesh,2,Prakasam,549,Parchur,16.0224,80.3134,4,Prakasam
IN,691579,Aduthala,Kerala,13,Kollam,600,Kollam,8.8663,76.7057,1,Kollam
IN,612101,Aduthurai,Tamil Nadu,25,Thanjavur,620,Kumbakonam,11.0154,79.4809,4,Thanjavur
IN,612101,Aduthurai Bazar,Tamil Nadu,25,Thanjavur,620,Tiruvidamarudur,11.0068,79.4833,3,Thanjavur
IN,382460,Adval,Gujarat,9,Ahmadabad,474,Dhandhuka,22.626,71.8358,3,Ahmed Nagar
IN,392110,Advala,Gujarat,9,Bharuch,488,Amod,21.9932,72.8705,3,Bharuch
IN,403503,Advalpal,Goa,33,North Goa,585,Bicholim,15.6485,73.916,3,North Goa
IN,360590,Advana,Gujarat,9,Porbandar,478,Porbandar,21.4279,69.9417,3,Porbandar
IN,457550,Advania,Madhya Pradesh,35,Ratlam,434,Sailana,23.6716,75.5935,3,Ratlam
IN,509002,Advi Venkatapur,Telangana,40,Mahabub Nagar,538,NA,16.7915,77.9797,3,Mahabub Nagar
IN,443103,Advihir,Maharashtra,16,Buldana,500,Motala,20.606,76.7816,3,Buldhana
IN,582103,Advisomapur,Karnataka,19,Gadag,561,Gadag,15.3306,75.6314,3,Gadag
IN,403530,Advoi,Goa,33,North Goa,585,Sattari,15.5027,74.1031,4,North Goa
IN,246146,Adwani,Uttarakhand,39,Pauri Garhwal,61,Pauri,30.0721,78.7202,4,Pauri Garhwal
IN,261202,Adwari,Uttar Pradesh,36,Sitapur,154,Biswan,27.6572,81.1258,4,Sitapur
IN,313703,Adwas,Rajasthan,24,Udaipur,130,Girwa,24.3264,73.8792,4,Udaipur
IN,441206,Adyal Tekadi,Maharashtra,16,Chandrapur,509,Bramhapuri,20.5139,79.7309,3,Chandrapur
IN,132113,Adyana,Haryana,10,Panipat,75,Panipat,29.3991,76.6242,3,Panipat
IN,574260,Adyanadka,Karnataka,19,Dakshina Kannada,575,Bantval,12.6976,75.0708,3,Dakshina Kannada
IN,574142,Adyapady,Karnataka,19,Dakshina Kannada,575,Mangalore,13.1827,74.8431,3,Dakshina Kannada
IN,575007,Adyar,Karnataka,19,Dakshina Kannada,575,Mangalore,12.8703,74.9226,4,Daman
IN,441903,Adyar (Bhandara),Maharashtra,16,Bhandara,506,Pauni,20.9422,79.7004,4,Bhandara
IN,600020,Adyar (Chennai),Tamil Nadu,25,Chennai,603,Chennai City Corporation,12.9967,80.2603,3,Chennai
IN,441201,Adyar Dupache,Maharashtra,16,Nagpur,505,Bhiwapur,20.8488,79.4233,3,Nagpur
IN,630003,Ae.College,Tamil Nadu,25,Sivaganga,622,Karaikudi,8.5913,78.0491,3,Sivaganga
IN,285001,Aeir,Uttar Pradesh,36,Jalaun,165,Orai,25.9477,79.4349,3,Jalaun
IN,744202,Aerial Bay,Andaman & Nicobar Islands,1,North And Middle Andaman,639,Diglipur,13.211,92.9389,3,North And Middle Andaman
IN,147111,Aero Kalan,Punjab,23,Patiala,48,Patiala,30.1736,76.4872,3,Patiala
IN,160003,Aerodrome,Chandigarh,5,Chandigarh,55,Chandigarh,30.7465,76.7417,1,Chandigarh
IN,751020,Aerodrome Area,Odisha,21,Khordha,386,Bhubaneswar,20.8591,84.4607,1,Khorda
IN,361003,Aerodromme,Gujarat,9,Jamnagar,477,Jodiya,22.4762,70.0173,1,Jamnagar
IN,785663,Afala,Assam,3,Sibsagar,311,Svs,27.0667,94.55,3,Sibsagar
IN,841414,Afaur,Bihar,34,Saran,219,Chapra,25.8269,84.8664,3,Saran
IN,230131,Afim Ki Kothi,Uttar Pradesh,36,Pratapgarh,173,Pratapgarh,25.8033,82.0417,3,Pratapgarh
IN,328041,Afjalpur,Rajasthan,24,Dholpur,106,Bari,26.7358,77.6684,3,Dhubri
IN,585301,Afjalpur,Karnataka,19,Kalaburagi,579,Afjalpur,17.143,76.5557,3,Kalaburagi
IN,243638,Afjalpur Chhaganpur,Uttar Pradesh,36,Budaun,149,Sahaswan,28.0667,78.7114,3,Budaun
IN,244414,Afjalpur Darauli,Uttar Pradesh,36,Moradabad,135,Chandausi,28.7503,78.3269,3,Moradabad
IN,212217,Afjalpurwari,Uttar Pradesh,36,Kaushambi,174,Manjhanpur,25.814,81.5006,3,Kawardha
IN,783346,Aflagaon,Assam,3,Kokrajhar,300,Dotma,26.4852,90.5361,3,Kokrajhar
IN,811105,Afni,Bihar,34,Sheikhpura,228,Ariyari,25.0973,85.7917,3,Sheikhpura
IN,212653,Afoi,Uttar Pradesh,36,Fatehpur,172,Fatehpur,25.9401,80.975,3,Fatehpur
IN,495660,Afrid,Chattisgarh,37,Janjgir-champa,405,NA,21.9916,82.7131,4,Jashpur
IN,182205,Aftee,Jammu & Kashmir,12,Doda,16,Kishtwar,33.374,75.6918,3,Dumka
IN,394620,Afva Isroli,Gujarat,9,Surat,492,Bardoli,20.7754,71.0465,3,Surat
IN,389190,Afwa,Gujarat,9,Dahod,,Fatepura,23.1674,73.9842,3,Dakshina Kannada
IN,847203,Afzala,Bihar,34,Darbhanga,215,Darbhanga,25.9319,86.2293,4,Darbhanga
IN,246722,Afzalgarh,Uttar Pradesh,36,Bijnor,134,Nagina,29.3937,78.6739,4,Bijnor
IN,815355,Afzalpur,Jharkhand,38,Jamtara,363,Nala,23.8662,86.2926,3,Jamui
IN,458895,Afzalpur,Madhya Pradesh,35,Mandsaur,433,Mandsaur,23.9793,75.2341,4,Mandsaur
IN,212205,Afzalpur Saton,Uttar Pradesh,36,Kaushambi,174,Sirathu,25.7782,81.339,4,Kaushambi
IN,813213,Afzugaj,Bihar,34,Bhagalpur,224,Sultanganj,25.1782,86.8442,3,Bhagalpur
IN,203002,Ag  School,Uttar Pradesh,36,Bulandshahr,142,NA,28.336,77.8354,3,Bulandshahr
IN,834002,AG Jharkhand,Jharkhand,38,Ranchi,364,Ranchi,23.3853,85.2923,1,Ranchi
IN,313604,Agad,Rajasthan,24,Udaipur,130,Bhinder,25.353,74.9059,3,Udaipur
IN,534427,Agadalalanka,Andhra Pradesh,2,West Godavari,546,Gundugolanu,16.7615,81.2315,3,West Godavari
IN,414002,Agadgaon,Maharashtra,16,Ahmadnagar,522,Ahmednagar,18.6966,75.7265,3,Ahmedabad
IN,581207,Agadi,Karnataka,19,Dharwad,562,Hubli,15.1856,75.1567,4,Dhemaji
IN,581128,Agadi,Karnataka,19,Haveri,564,Haveri,14.8168,75.4683,4,Hazaribag
IN,721635,Agadoro,West Bengal,28,Medinipur East,345,Sutahata,22.1138,88.112,3,East Midnapore
IN,516421,Agadur,Andhra Pradesh,2,Y.S.R.,551,Pulivendla,14.4374,78.298,3,Cuddapah
IN,799201,Agagartilla,Tripura,26,West Tripura,289,Paschim Sonatala,24.0796,91.5997,3,West Tripura
IN,176058,Agahar,Himachal Pradesh,11,Kangra,24,Nurpur,31.9851,75.9466,3,Kangra
IN,227405,Agahar,Uttar Pradesh,36,Sultanpur,179,Amethi,26.1532,81.8218,3,Sultanpur
IN,811313,Agahara Barubatta,Bihar,34,Jamui,238,Laxmipur,24.9477,86.2279,3,Janjgir-champa
IN,847303,Agai,Bihar,34,Madhubani,207,Darbhanga,26.1829,86.1705,3,Madhubani
IN,229410,Agai,Uttar Pradesh,36,Pratapgarh,173,Lalganj,25.9986,81.5876,4,Pratapgarh
IN,228121,Agai,Uttar Pradesh,36,Sultanpur,179,Sultanpur,26.3966,81.9858,4,Sultanpur
IN,723133,Agaibari,West Bengal,28,Purulia,340,Raghuathpur,23.4704,86.4988,3,Purulia
IN,723129,Agaibil,West Bengal,28,Purulia,340,Bundwan,23.6167,87.224,3,Purulia
IN,680518,Agalad,Kerala,13,Thrissur,594,Chavakkad,10.6445,75.9847,4,Thrissur
IN,577139,Agalagandi,Karnataka,19,Chikkamagaluru,570,Koppa,13.4066,75.2722,3,Chikkamagaluru
IN,562103,Agalagurki,Karnataka,19,Chikkaballapur,582,Chik Ballapur,13.4998,77.6703,3,Chikkaballapur
IN,562120,Agalakote,Karnataka,19,Ramanagar,584,Magadi,12.9073,77.1689,4,Ramanagar
IN,635118,Agalakotta,Tamil Nadu,25,Krishnagiri,631,Denkanikotta,12.6438,77.6778,3,Krishnagiri
IN,621712,Agalanganallur,Tamil Nadu,25,Tiruchirappalli,614,Lalgudi,10.9016,78.8132,4,Tiruchirappalli
IN,767020,Agalapali,Odisha,21,Balangir,393,Loisingha,20.8439,83.8295,3,Balangir
IN,638111,Agalaraipalayam,Tamil Nadu,25,Erode,610,Kangeyam,11.0161,77.951,3,Erode
IN,416403,Agalgaon,Maharashtra,16,Sangli,531,Kavathe Mahankal,17.1277,75.0266,3,Sangli
IN,413409,Agalgaon,Maharashtra,16,Solapur,526,Barshi,19.2296,76.5306,3,Solapur
IN,515311,Agali (Anantapur),Andhra Pradesh,2,Anantapur,553,Agali,13.7845,77.0542,4,Ananthapur
IN,678581,Agali (Palakkad),Kerala,13,Palakkad,593,Mannarkad,11.1021,76.6507,4,Palakkad
IN,583234,Agalkera,Karnataka,19,Koppal,560,Koppal,15.5483,76.0975,3,Koppal
IN,767022,Agalpur,Odisha,21,Balangir,393,Loisingha,21.0126,83.4056,4,Balangir
IN,768029,Agalpur,Odisha,21,Bargarh,370,Barpali,21.1058,83.5358,4,Bargarh
IN,625605,Agamalai,Tamil Nadu,25,Theni,624,Periyakulam,10.1094,77.4216,4,Theni
IN,508374,Agamothkur,Telangana,40,Nalgonda,539,Miryalguda,17.2823,79.5904,3,Nalgonda
IN,140118,Agampur,Punjab,23,Ropar,51,Ropar,31.0351,76.3631,1,Ropar
IN,530053,Aganampudi,Andhra Pradesh,2,Visakhapatnam,544,Gajuwaka,17.7878,83.2176,1,Visakhapatnam
IN,395003,Aganovad,Gujarat,9,Surat,492,NA,21.1941,72.5018,1,Surat
IN,385555,Aganwada,Gujarat,9,Banaskantha,469,Kankrej,24.0221,72.091,3,Banaskantha
IN,501506,Agapalli,Telangana,40,Ranga Reddy,537,Rangareddy,17.5959,78.8308,3,K.V.Rangareddy
IN,506324,Agapet,Telangana,40,Warangal,540,Narasimulapet,17.4809,79.7067,4,Warangal
IN,851128,Agapur,Bihar,34,Begusarai,222,Begusarai,25.6057,85.9467,4,Begusarai
IN,403401,Agapur Adpoi,Goa,33,South Goa,586,Ponda,15.4035,74.0095,3,South Goa
IN,444006,Agar,Maharashtra,16,Akola,501,NA,20.7489,77.0533,4,Akola
IN,301027,Agar,Rajasthan,24,Alwar,104,Tana Gazi,27.5915,76.606,3,Alwar
IN,325217,Agar,Rajasthan,24,Baran,128,Baran,24.9952,76.7566,4,Baran
IN,262534,Agar,Uttarakhand,39,Pithoragarh,62,Gangolihat,29.6798,79.9934,4,Pithoragarh
IN,246442,Agar,Uttarakhand,39,Rudraprayag,58,Rudraprayag,30.5303,79.0589,4,Rudraprayag
IN,249175,Agar,Uttarakhand,39,Tehri Garhwal,59,Narendra Nagar,30.4374,78.537,4,Tehri Garhwal
IN,391121,Agar,Gujarat,9,Vadodara,486,Tilakwada,22.2331,73.5319,4,Vadodara
IN,721222,Agar,West Bengal,28,West Midnapore,344,Binpur-I,23.2438,87.9178,3,West Midnapore
IN,465441,Agar Malwa,Madhya Pradesh,35,Shajapur,436,Agar Malwa,23.7118,76.0157,4,Shajapur
IN,560034,Agara,Karnataka,19,Bengaluru,583,Bangalore South,13.2257,77.575,4,Bengaluru
IN,571442,Agara,Karnataka,19,Chamrajnagar,578,Yelandur,12.1154,77.0739,4,Chamrajnagar
IN,389140,Agara,Gujarat,9,Dahod,,Limkheda,23.0167,73.9504,3,Dahod
IN,389175,Agara,Gujarat,9,Dahod,,Limkheda,23.1071,73.647,3,Dahod
IN,470673,Agara,Madhya Pradesh,35,Damoh,428,Damoh,24.1022,79.4114,4,Damoh
IN,563138,Agara,Karnataka,19,Kolar,581,Srinivaspur,13.2803,78.3348,4,Kolar
IN,608702,Agara Alambadi,Tamil Nadu,25,Cuddalore,617,Kattumannarkoil,11.4366,79.4713,4,Cuddapah
IN,609703,Agara Kondagai,Tamil Nadu,25,Nagapattinam,618,Nagapattinam,10.8434,79.7951,3,Nagapattinam
IN,577213,Agarabannihatti,Karnataka,19,Davanagere,567,Channagiri,13.9187,75.8348,3,Davangere
IN,577227,Agaradahalli,Karnataka,19,Shivamogga,568,Bhadravathi,14.0085,75.7937,4,Shivamogga
IN,210205,Agarahunda,Uttar Pradesh,36,Chitrakoot,171,Banda,25.2842,81.2466,3,Chittoor
IN,627852,Agarakattu,Tamil Nadu,25,Tirunelveli,628,Tenkasi,9.0032,77.3449,3,Tirunelveli
IN,606213,Agarakottalam,Tamil Nadu,25,Viluppuram,607,Kallakurichi,11.7907,78.981,4,Villupuram
IN,517587,Agaram,Andhra Pradesh,2,Chittoor,554,Pissatur,13.3554,79.7184,4,Chittoor
IN,517591,Agaram,Andhra Pradesh,2,Chittoor,554,Nindra,13.3554,79.7184,4,Chittoor
IN,608502,Agaram,Tamil Nadu,25,Cuddalore,617,NA,11.4821,79.7448,4,Cuddalore
IN,624709,Agaram,Tamil Nadu,25,Dindigul,612,Dindigul,10.4433,77.9485,4,Dindori
IN,635119,Agaram,Tamil Nadu,25,Krishnagiri,631,Hosur,12.6359,77.9215,4,Krishnagiri
IN,635204,Agaram,Tamil Nadu,25,Krishnagiri,631,Pochampalli,12.337,78.2756,4,Krishnagiri
IN,637202,Agaram,Tamil Nadu,25,Namakkal,609,Tiruchengodu,11.3822,78.0252,4,Namakkal
IN,628152,Agaram,Tamil Nadu,25,Thoothukkudi,627,Tiruchendur,8.6582,78.0737,4,Tuticorin
IN,632506,Agaram,Tamil Nadu,25,Ranipet,605,Arcot,12.7741,79.4091,4,Vellore
IN,635804,Agaram,Tamil Nadu,25,Tirupathur,605,Vaniyambadi,12.822,78.8907,4,Vellore
IN,635653,Agaram(TPT),Tamil Nadu,25,Tirupathur,605,Tirupathur,12.4896,78.6041,3,Vellore
IN,614303,Agaramangudi,Tamil Nadu,25,Thanjavur,620,Papanasam,10.8744,79.2302,4,Thanjavur
IN,635804,Agaramcherry,Tamil Nadu,25,Tirupathur,605,Vaniyambadi,12.9794,79.2337,3,Vellore
IN,603406,Agaramduli,Tamil Nadu,25,Kancheepuram,604,Uttiramerur,12.5815,79.7753,3,Kanchipuram
IN,635122,Agaramittikkal,Tamil Nadu,25,Krishnagiri,631,Krishnagiri,12.4818,78.1222,3,Krishnagiri
IN,621108,Agaramsigur,Tamil Nadu,25,Perambalur,615,Kunnam,11.3942,79.1045,4,Perambalur
IN,612601,Agaraohai,Tamil Nadu,25,Thiruvarur,619,Kodavasal,10.6008,79.2557,3,Tiruvarur
IN,609503,Agarathirumalam,Tamil Nadu,25,Thiruvarur,619,Nannilam,10.8679,79.5041,3,Tiruvarur
IN,465441,AGARCANTT,Madhya Pradesh,35,Shajapur,436,Agar Malwa,23.5511,76.0658,3,Shajapur
IN,722144,Agarda,West Bengal,28,Bankura,339,Onda,23.7933,87.5136,3,Bankura
IN,402401,Agardanda,Maharashtra,16,Raigarh(MH),,Murud,18.3777,72.9339,3,Raigarh(MH)
IN,713123,Agardanga,West Bengal,28,Purba Bardhaman,335,Ketugram - I,23.7617,87.979,1,Purba Bardhaman
IN,723130,Agardih,West Bengal,28,Purulia,340,Hura,23.2835,86.2496,3,Purulia
IN,442101,Agargaon,Maharashtra,16,Wardha,504,Deoli,20.6538,78.3893,4,Wardha
IN,743329,Agarhati,West Bengal,28,South 24 Parganas,343,NA,22.1996,88.6324,3,South 24 Parganas
IN,326022,Agaria,Rajasthan,24,Jhalawar,129,Jhalawar,24.3533,76.3339,3,Jhalawar
IN,483334,Agaria Tikaria,Madhya Pradesh,35,Katni,450,Sihora,23.5335,80.2171,3,Katni
IN,464884,Agariakalan,Madhya Pradesh,35,Raisen,446,Gairatganj,23.3031,78.45,3,Raisen
IN,470125,Agariya,Madhya Pradesh,35,Sagar,427,Sagar,23.8481,78.7589,4,Sagar
IN,761211,Agarkhandi,Odisha,21,Gajapati,389,Paralakhemundi,19.3213,84.0744,3,Gajapati
IN,586111,Agarkhed,Karnataka,19,Vijayapura,557,Indi,17.3134,76.0606,4,Vijayapura
IN,700109,Agarpara,West Bengal,28,North 24 Parganas,337,North 24 Paraganas,22.6833,88.3667,4,North 24 Parganas
IN,813210,Agarpur,Bihar,34,Bhagalpur,224,Goradih,25.1957,87.0423,4,Bhagalpur
IN,327022,Agarpura,Rajasthan,24,Banswara,125,Banswara,23.4752,74.3639,4,Banswara
IN,534250,Agarru,Andhra Pradesh,2,West Godavari,546,Palakol (mdl),16.4952,81.6998,4,West Godavari
IN,231305,Agarsand,Uttar Pradesh,36,Mirzapur,199,Chunar,25.1513,83.0051,4,Mirzapur
IN,799009,Agartala Aerodrome,Tripura,26,West Tripura,289,Mohanpur,23.6182,91.356,1,West Tripura
IN,799001,Agartala Bazar,Tripura,26,West Tripura,289,NA,23.6182,91.356,1,West Tripura
IN,799004,Agartala College,Tripura,26,West Tripura,289,NA,23.6182,91.356,1,West Tripura
IN,799001,Agartala Court,Tripura,26,West Tripura,289,NA,23.6182,91.356,1,West Tripura
IN,799001,Agartala H.O,Tripura,26,West Tripura,289,Sadar,23.6182,91.356,1,West Tripura
IN,799014,Agartala ONGC,Tripura,26,West Tripura,289,Sadar,23.7062,91.4203,1,West Tripura
IN,799010,Agartala Secretariat,Tripura,26,West Tripura,289,NA,23.7062,91.4203,1,West Tripura
IN,799002,AgartalaGuard Post,Tripura,26,West Tripura,289,Sadar,23.6182,91.356,3,West Tripura
IN,534250,Agarthipalem,Andhra Pradesh,2,West Godavari,546,Palakol (mdl),16.7374,81.5704,3,West Godavari
IN,388230,Agarwa,Gujarat,9,Kheda,483,Thasra,23.008,74.1142,1,Kheda
IN,403512,Agarwada,Goa,33,North Goa,585,Pernem,15.7096,73.8103,3,North Goa
IN,388270,Agarwada,Gujarat,9,Panch Mahals,484,Lunawada,23.1129,73.4686,3,Panch Mahals
IN,389115,Agarwada,Gujarat,9,Panch Mahals,484,Morva Hadaf,23.0142,73.8878,3,Panch Mahals
IN,431110,Agarwadgaon,Maharashtra,16,Aurangabad,515,Gangapur,20.1785,75.6307,3,Aurangabad
IN,401102,Agarwadi,Maharashtra,16,Thane,517,Mokhada,19.4226,74.3807,3,Thane
IN,415712,Agarwaingani,Maharashtra,16,Ratnagiri,528,Dapoli,17.7537,73.2166,3,Ratnagiri
IN,250601,Agarwal Mandi,Uttar Pradesh,36,Baghpat,139,Baraut,29.0141,77.3175,3,Bagpat
IN,251001,Agarwal Paper Mill,Uttar Pradesh,36,Muzaffarnagar,133,Muzaffarnagar,29.3915,77.6649,3,Muzaffarnagar
IN,281404,Agaryala,Uttar Pradesh,36,Mathura,145,Chhata,27.6715,77.8803,3,Mathura
IN,388130,Agas,Gujarat,9,Anand,482,Petlad,22.5167,72.8833,4,Anand
IN,591143,Agasage,Karnataka,19,Belagavi,555,Belgaum,15.702,74.7379,3,Belagavi
IN,577413,Agasanahalli,Karnataka,19,Shivamogga,568,Sorab,14.6072,75.1542,4,Shivamogga
IN,586117,Agasanal,Karnataka,19,Vijayapura,557,Indi,17.2089,76.0499,3,Vijayapura
